1547787600000,Por,NO
1547874000000,Phi,OKC
1547874000000,Cha,Pho
1547874000000,Det,Sac
1547874000000,Ind,Dal
1547874000000,Orl,Mil
1547874000000,Atl,Bos
1547874000000,Tor,Mem
1547874000000,Chi,Mia
1547874000000,Hou,LAL
1547874000000,Den,Cle
1547960400000,Ind,Cha
1547960400000,Min,Pho
1547960400000,SA,LAC
1548046800000,NY,OKC
1548046800000,Cle,Chi
1548046800000,Was,Det
1548046800000,Mil,Dal
1548046800000,Atl,Orl
1548046800000,Bkn,Sac
1548046800000,Mem,NO
1548046800000,Bos,Mia
1548046800000,Phi,Hou
1548046800000,Uta,Por
1548046800000,LAL,GS
1548133200000,Tor,Sac
1548133200000,OKC,Por
1548133200000,Dal,LAC
1548133200000,Pho,Min
1548219600000,Ind,Tor
1548219600000,Bos,Cle
1548219600000,Bkn,Orl
1548219600000,Mia,LAC
1548219600000,NY,Hou
1548219600000,Phi,SA
1548219600000,Chi,Atl
1548219600000,Mem,Cha
1548219600000,NO,Det
1548219600000,Uta,Den
1548306000000,Was,GS
1548306000000,OKC,NO
1548306000000,Pho,Por
1548306000000,LAL,Min
1548392400000,Orl,Was
1548392400000,Bkn,NY
1548392400000,Cle,Mia
1548392400000,Chi,LAC
1548392400000,Hou,Tor
1548392400000,Mem,Sac
1548392400000,Dal,Det
1548392400000,Mil,Cha
1548392400000,Den,Pho
1548392400000,Uta,Min
1548478800000,NO,SA
1548478800000,Mem,Ind
1548478800000,Bos,GS
1548478800000,Den,Phi
1548478800000,Por,Atl
1548565200000,Chi,Cle
1548565200000,LAC,Sac
1548565200000,OKC,Mil
1548565200000,Hou,Orl
1548565200000,Dal,Tor
1548565200000,Min,Uta
1548565200000,SA,Was
1548565200000,NY,Mia
1548565200000,LAL,Pho
1548651600000,Cha,NY
1548651600000,Ind,GS
1548651600000,Bos,Bkn
1548651600000,Mem,Den
1548651600000,LAC,Atl
1548738000000,Cle,Was
1548738000000,Det,Mil
1548738000000,Orl,OKC
1548738000000,Bkn,Chi
1548738000000,Hou,NO
1548738000000,SA,Pho
1548738000000,LAL,Phi
1548824400000,Bos,Cha
1548824400000,Mia,Chi
1548824400000,NY,Dal
1548824400000,Was,Ind
1548824400000,Min,Mem
1548824400000,NO,Den
1548824400000,Sac,Atl
1548824400000,Por,Uta
1548910800000,Det,Dal
1548910800000,Orl,Ind
1548910800000,Tor,Mil
1548910800000,SA,Bkn
1548910800000,GS,Phi
1548910800000,LAC,LAL
1548997200000,Cha,Mem
1548997200000,NY,Bos
1548997200000,Mia,OKC
1548997200000,Uta,Atl
1548997200000,Den,Hou
1549083600000,Det,LAC
1549083600000,Cha,Chi
1549083600000,Orl,Bkn
1549083600000,Was,Mil
1549083600000,Cle,Dal
1549083600000,Mia,Ind
1549083600000,SA,NO
1549083600000,GS,LAL
1549083600000,Min,Den
1549083600000,Pho,Atl
1549083600000,Uta,Hou
1549083600000,Sac,Phi
1549170000000,NY,Mem
1549170000000,Bos,OKC
1549170000000,Tor,LAC
1549256400000,Det,Den
1549256400000,Was,Atl
1549256400000,Bkn,Mil
1549256400000,NO,Ind
1549256400000,Pho,Hou
1549256400000,Sac,SA
1549342800000,Cha,LAC
1549342800000,Cle,Bos
1549342800000,Ind,LAL
1549342800000,NY,Det
1549342800000,Phi,Tor
1549342800000,Mem,Min
1549342800000,OKC,Orl
1549342800000,Por,Mia
1549429200000,Bkn,Den
1549429200000,Chi,NO
1549429200000,Mil,Was
1549429200000,Dal,Cha
1549429200000,Uta,Pho
1549429200000,Sac,Hou
1549429200000,GS,SA
1549515600000,Ind,LAC
1549515600000,Orl,Min
1549515600000,Atl,Tor
1549515600000,Bos,LAL
1549515600000,OKC,Mem
1549515600000,Por,SA
1549602000000,Det,NY
1549602000000,Phi,Den
1549602000000,Was,Cle
1549602000000,Bkn,Chi
1549602000000,Dal,Mil
1549602000000,Pho,GS
1549602000000,NO,Min
1549602000000,Sac,Mia
1549688400000,Uta,SA
1549688400000,Ind,Cle
1549688400000,Atl,Cha
1549688400000,NY,Tor
1549688400000,Bos,LAC
1549688400000,Chi,Was
1549688400000,Mem,NO
1549688400000,Hou,OKC
1549688400000,Mil,Orl
1549774800000,Dal,Por
1549774800000,Phi,LAL
1549774800000,Sac,Pho
1549774800000,Atl,Orl
1549774800000,GS,Mia
1549861200000,Cle,NY
1549861200000,Det,Was
1549861200000,Ind,Cha
1549861200000,Tor,Bkn
1549861200000,Chi,Mil
1549861200000,Hou,Dal
1549861200000,Min,LAC
1549861200000,OKC,Por
1549861200000,Den,Mia
1549947600000,Atl,LAL
1549947600000,Phi,Bos
1549947600000,Mem,SA
1549947600000,NO,Orl
1549947600000,GS,Uta
1550034000000,Cle,Bkn
1550034000000,Ind,Mil
1550034000000,Bos,Det
1550034000000,NY,Phi
1550034000000,Tor,Was
1550034000000,Chi,Mem
1550034000000,Dal,Mia
1550034000000,Den,Sac
1550034000000,Min,Hou
1550034000000,Por,GS
1550034000000,LAC,Pho
1550120400000,Orl,Cha
1550120400000,Atl,NY
1550120400000,NO,OKC
1550206800000,o,o
1550293200000,o,o
1550379600000,o,o
1550466000000,o,o
1550552400000,o,o
1550638800000,o,o
1550725200000,Cle,Pho
1550725200000,Phi,Mia
1550725200000,Bkn,Por
1550725200000,Mil,Bos
1550725200000,GS,Sac
1550725200000,LAL,Hou
1550811600000,Cha,Was
1550811600000,Ind,NO
1550811600000,Orl,Chi
1550811600000,Tor,SA
1550811600000,Atl,Det
1550811600000,NY,Min
1550811600000,Mem,LAC
1550811600000,Dal,Den
1550811600000,OKC,Uta
1550898000000,Phi,Por
1550898000000,Atl,Pho
1550898000000,Cha,Bkn
1550898000000,Cle,Mem
1550898000000,Was,Ind
1550898000000,NO,LAL
1550898000000,Mia,Det
1550898000000,Chi,Bos
1550898000000,OKC,Sac
1550898000000,Mil,Min
1550898000000,GS,Hou
1550898000000,Uta,Dal
1550984400000,Tor,Orl
1550984400000,Den,LAC
1550984400000,NY,SA
1551070800000,Cha,GS
1551070800000,Cle,Por
1551070800000,Det,Ind
1551070800000,Bkn,SA
1551070800000,Mia,Pho
1551070800000,Chi,Mil
1551070800000,Hou,Atl
1551070800000,Mem,LAL
1551070800000,Min,Sac
1551070800000,NO,Phi
1551070800000,LAC,Dal
1551157200000,NY,Orl
1551157200000,Tor,Bos
1551157200000,Den,OKC
1551243600000,Cha,Hou
1551243600000,Atl,Min
1551243600000,Bos,Por
1551243600000,Bkn,Was
1551243600000,Mia,GS
1551243600000,Mem,Chi
1551243600000,SA,Det
1551243600000,Dal,Ind
1551243600000,Uta,LAC
1551243600000,Sac,Mil
1551243600000,LAL,NO
1551330000000,Ind,Min
1551330000000,Orl,GS
1551330000000,NY,Cle
1551330000000,Hou,Mia
1551330000000,Den,Uta
1551330000000,OKC,Phi
1551416400000,Atl,Chi
1551416400000,Bkn,Cha
1551416400000,Tor,Por
1551416400000,Bos,Was
1551416400000,Pho,NO
